years,a,b
2004,7.893064077088225,222.35253086992668
2004,6.052148978201146,177.15045197726585
2004,3.8252367574979003,211.72376298609348
2004,4.145655834370946,197.94645697411525
2004,3.0238511741640783,195.53625916638222
2004,2.5845156784558045,206.1489992445417
2004,3.7124710306225945,218.10095699306888
2004,6.841137952884152,192.25794039606706
2004,5.377446666380153,173.03786966965808
2004,4.295488335079553,203.54431553488973
2004,4.03143786101253,211.39268847199847
2004,3.5598183895162787,181.6026047514939
2004,6.083074775237328,173.53020318123964
2004,6.80979768568505,169.51676257064196
2004,6.552564070453796,204.71357406260094
2004,8.719641705835343,194.02813289943865
2004,1.2570099018101724,229.45662267908403
2004,8.178684355862991,210.66874113997045
2004,2.9011980654575584,184.14894101969426
2004,6.622147353619396,172.50783050126404
2004,7.660629488561372,198.9241945611616
2004,5.8770683200646365,185.67278212536294
2004,6.447894271330491,193.03234661426373
2004,1.3526135023107604,195.78908828382586
2004,2.658094097908007,209.10187293615436
2004,8.419203038847138,206.95434840689518
2004,5.297524554207153,163.5289511048261
2004,3.7733825711449454,214.95171770746592
2004,3.9486273417649227,184.30261406933178
2004,3.689333499496584,180.7169671919621
2004,2.0353392307502927,199.3143769365394
2004,4.00158847165896,215.30294713104055
2004,5.05530857066766,208.91831434661296
2004,10.364584354982403,176.23982236132576
2004,4.496140867937607,206.25307161020064
2004,1.801944588940454,181.63766842046616
2004,4.762499260679316,195.86415295151286
2004,0.6557255625659959,197.83562478662648
2004,8.076700356504466,214.2401714164372
2004,2.276284508951742,187.52973713190613
2004,7.265671075948453,207.0166606302104
2004,6.49259232155255,229.9521963741128
2004,8.616673315578364,210.65806650635977
2004,4.846358485509682,186.4527358339529
2004,7.304861916908634,183.49621392801268
2004,7.03522673375479,172.2146763637438
2004,5.421776531948451,196.16099585843477
2004,6.147347881157756,211.65587577375337
2004,5.426857955702705,197.01932866386977
2004,3.1705558447864224,199.90811517022763
2004,1.5777081368203323,177.28952920742717
2004,4.513405944700128,206.85966000040813
2004,6.565106007206414,221.58497656029655
2004,3.4438714192176114,220.1989323163812
2004,7.232903190609239,175.78956209635015
2004,5.386854589763676,192.29096394649665
2004,3.68595865039447,198.7662024109007
2004,3.808969257816131,196.62939643928706
2004,0.35503042902683823,189.57563664873192
2004,6.958607209977127,197.60045748894817
2004,10.088298491229807,179.31098340448938
2004,3.790818614580728,184.47322176081258
2004,9.227569992207929,221.22343674339834
2004,7.130105207920268,195.8511754488338
2004,7.102292577368845,194.71336752992664
2004,3.1115480503653523,202.54392709827584
2004,5.418241759767436,193.9828148695954
2004,0.4910931377523111,205.26101603064492
2004,4.274233202685591,195.98212989613208
2004,7.158092530213352,181.31751746309612
2004,3.896479344224809,217.6088489948299
2004,5.548861817939848,215.8605184557693
2004,6.564083495216495,183.16135963947136
2004,4.887780490884891,226.55407521846598
2004,3.8042632279267057,214.25645281077675
2004,2.9028010631989867,201.37595486424678
2004,2.735524610285214,218.51583059165694
2004,4.744177699815241,207.24954026583842
2004,1.8694397689327373,199.3067231347094
2004,3.884724383930024,185.1207384893131
2004,4.603620804304727,203.36666857396014
