years,a,b
1991,3.703839572286655,197.1810277071453
1991,5.37331065930841,187.25473206126625
1991,7.0494676455782175,186.07539252328698
1991,1.9678395486628508,207.3628185114586
1991,8.050236942369448,217.1704902270344
1991,1.9677388594072456,213.3253375295732
1991,5.331433609389547,194.61147462687222
1991,4.31759408338734,204.39463609698248
1991,4.4557266492609,176.87535797539132
1991,4.628235399580847,221.61827140702235
1991,6.5777451925382895,182.40785315548266
1991,8.163336940605213,188.89539841502818
1991,5.80933538782403,188.93163809935828
1991,3.9008658995497467,199.70203161136286
1991,2.182971804825679,218.4392368667168
1991,2.536231258729174,234.1921266334428
1991,2.901261205457287,216.17637676204913
1991,6.114708188332706,202.9436249832294
1991,1.328314868257559,195.92348849776104
1991,2.4369639102349137,219.6916561889399
1991,6.667928074277027,204.71469787672325
1991,1.6535509752116013,194.83052803633552
1991,4.326871901217601,187.85544186106185
1991,4.8001170932496064,208.9983147333338
1991,2.1921137798347843,193.2329197437586
1991,4.599946492178412,200.3699673309057
1991,2.3656934189042866,223.11836761164844
1991,6.247503177085098,196.23862949345312
1991,2.966647790545382,181.83333204149758
1991,5.315717443049509,194.8395930249881
1991,7.8191576499851205,185.76017032710735
1991,2.1418754602673973,228.9810231776292
1991,5.868578155699437,193.64131331894268
1991,2.080942649396001,209.32121228335072
1991,5.901804119901406,202.21230883154942
1991,2.1524261660146653,216.21221634116156
1991,4.491784349544868,173.81954646409025
1991,5.535963527050883,229.28907426219152
1991,4.236016167463202,212.03027618318438
1991,3.1898842452670193,181.65343069684008
1991,7.167835511860751,210.12837949636054
1991,8.454618800494176,213.67138867463808
1991,4.79148053291637,169.3414599864757
1991,-1.8501190422204203,201.38604414003456
1991,5.814220944534834,199.10494140095378
1991,2.978739438093643,205.44224513472466
1991,1.5377865875022683,219.3481928496627
1991,3.3624972651701905,189.05660137401748
1991,4.649087068492423,205.8776833107118
1991,4.974053085983339,210.1987786806268
1991,3.8990179131628517,206.41817966200196
1991,2.621858999871468,175.5333799218933
1991,3.6593256687878792,219.6033468634599
1991,5.503085707313277,192.05496838750994
1991,4.800171891701707,193.6532730196791
1991,0.9889905342484209,203.82049013582264
1991,4.378566575081882,163.25534337709905
1991,7.0937944915243,209.38727972203262
1991,5.482350581430521,219.21824564034995
1991,5.329741006711819,201.4409748266278
1991,6.605214698327773,227.72751197296748
1991,4.306043833114837,199.07420470946633
1991,7.957848697896985,219.43255308265762
1991,3.7705020948160666,206.8707995887472
1991,4.253180387416485,200.13288692937067
1991,6.125973485977829,186.3568632911093
1991,4.674549838869739,212.83798447382088
1991,5.772167549515826,192.48726917434306
1991,0.3190663699674676,200.44916168948788
1991,3.358847033036179,205.09871169414052
1991,6.345921646918597,164.8232513653865
1991,6.714326364671544,202.397584805263
1991,7.644077029692353,191.91758917510694
1991,7.1269211774351735,175.15481330047865
1991,4.825745229122518,210.17277001723667
1991,6.3240737772042355,209.30486840591192
1991,3.5666238189749118,180.30962588502047
1991,5.338405745165815,188.75102857543607
1991,6.638232563487798,194.70805478163808
1991,7.188738491276032,200.58926323950047
1991,5.412583015527506,202.50730984603038
1991,6.1375704369645225,197.86391638147515
1991,6.329488349295651,176.93476837800694
1991,0.3536780336329679,227.57248813754123
1991,5.496401606832815,183.24770238560654
1991,3.7766401729217303,182.3660198677983
1991,8.4307234566684,208.16748586268358
1991,1.07510545429406,179.80384753960223
1991,1.8811003345600126,214.34414638081546
1991,5.088698464937505,226.47647742045046
1991,5.89998428007778,215.76519515736842
1991,5.081301340465074,217.0302205799818
1991,-0.9789262851910792,198.34130366295162
1991,4.857553089731145,221.52990745740573
1991,9.033541309524981,212.98268043779643
1991,3.803825413500766,178.99764799372568
1991,6.322031563357555,178.48880253444403
1991,6.616764001332639,174.8627898510463
1991,7.470489598941633,207.28169430773343
1991,9.521356953908056,181.76825456962678
1991,1.6593488570043604,215.90460221794586
1991,11.342777343313625,212.54166399985752
1991,0.9372810964763518,193.06464260384763
1991,6.597720235512372,173.68117230560105
1991,6.500591820370202,205.83164517897546
1991,5.753968401191876,182.2092913259206
1991,-0.13550271846664774,205.6468676591281
1991,11.73374809432676,206.45943303088222
1991,0.08657267262347901,188.9450630189326
1991,5.845765538386155,211.7382682935044
1991,1.5349028618493286,189.47984552866822
1991,2.034198205409932,200.70054706651953
1991,7.74605952537533,230.61232736233177
1991,8.771381757987351,171.8270011155252
1991,3.1605554654116936,207.85185819691455
1991,5.383832020592338,190.0683707200065
1991,1.4079903246443513,203.23716731006746
1991,1.6594220100377726,189.65523717624393
1991,6.844204910950289,222.60647619910858
1991,7.54327681959935,151.82651782389158
1991,9.23303741723893,218.39719380845705
1991,6.737694320129975,225.19200584048485
1991,1.1734124743826269,187.53524150158154
1991,0.6989405439268834,209.72113635735386
1991,3.665603562483228,199.59563546808778
1991,5.0493672983568665,197.79498217226876
1991,2.752920106922314,192.609883972946
1991,1.337858849951048,194.4112945184293
1991,4.911120545258206,217.0755828831167
1991,8.35278848501956,198.313253562356
1991,-1.6967482806216108,211.07165575662077
1991,3.936567282768684,259.4600327710886
1991,3.5721214342894987,176.67806198899686
1991,9.585700406454567,192.17137440934982
1991,4.475513853108064,191.31446942852125
1991,4.240261868026353,196.98869205755054
1991,6.144242750675309,196.53052796382292
1991,4.683520435868249,191.94456993450345
1991,2.509106822238782,211.91229022561834
1991,6.476394067089235,201.26733123246268
1991,3.6019673352392934,172.64373357896233
1991,2.9207177214231805,181.51039309302305
1991,4.231240065158356,166.94894781677743
1991,4.482485056530569,205.36587215362778
1991,6.253424414924059,217.71414359151478
1991,5.563900666779662,186.66329169147608
1991,5.13858126934914,191.47532817561753
1991,5.009973619220916,208.7328144813647
1991,3.7557184770280596,186.42970534309265
1991,1.3836287835501064,219.03431652984244
1991,2.2864925983615243,212.0094612207895
1991,5.295278462160957,212.83411952743086
1991,5.807594178453176,204.38869434942757
1991,5.702857125599036,211.49398926955158
1991,5.169324668804193,217.64869770981525
1991,1.7247790209236902,215.90184873511214
1991,5.126617576745941,197.51341502799053
1991,5.304907598819471,201.9142966589429
1991,3.603701679594476,211.846820217978
1991,9.021572721050752,217.29268609315665
1991,3.28430263071439,210.72501899547163
1991,4.064135415425442,204.5980194823366
1991,5.0285244311887105,205.34749629939853
1991,4.894940066158093,182.40280655997995
1991,8.080776946437178,194.84221175536672
1991,1.5319557320065385,209.64744980797934
1991,6.573509888568703,228.1067676680725
1991,4.60808718947258,228.15026628125207
1991,0.9187356687484467,234.19275907143057
1991,3.767694034054335,192.79482097942892
1991,2.579456641700325,201.87564147992538
1991,3.3619361368192133,217.5163968289153
1991,3.3409405412107183,175.75798580001177
1991,4.408331582790279,183.68628010707158
1991,3.0870489207866307,223.50044521519925
1991,5.456029024887714,212.20765352447083
1991,3.5931273382285225,171.08460359750055
1991,7.092021518952303,195.82221352910022
1991,7.652870269342169,198.84814730234785
1991,3.7404033057813146,203.28710011632145
1991,6.814602523229997,194.37930554025138
1991,4.2683963390824085,188.8861169149641
1991,4.325198610851705,219.38158991581992
1991,3.800784014018516,206.76559490921534
1991,6.955201751104553,204.66783925920572
1991,7.932061232692919,181.9199578968538
1991,4.247957419452101,208.03948824064895
1991,5.607639675302329,199.78879084744767
1991,3.575725317181431,197.5460761955327
1991,3.0619885781660727,197.9441563299547
1991,6.45777155114436,209.53562020559966
1991,5.077667434373646,196.02374854109442
1991,5.9457293174169745,188.36981298013373
1991,4.310713291586337,190.85525248664896
1991,2.192955528931555,206.58263116263308
1991,9.99234036297702,215.67084272446039
1991,4.4965252195165055,242.4309572381522
1991,3.992635814328959,226.83594624155148
1991,6.282015003300496,206.78409699855504
1991,7.477943375897798,206.29356934243108
