years,a,b
2002,6.634566856862183,188.03773728750545
2002,-0.7779383661557224,215.6734181710872
2002,3.1637492378886676,192.83473885672177
2002,7.620744418967478,198.09415586074778
2002,2.076191101006021,208.6463681942878
2002,5.143940793578516,211.905740142506
2002,3.7358045484015276,200.95075538418448
2002,4.104528736252839,169.32487050716958
2002,5.303245774407201,184.52969075269095
2002,5.533507066350343,180.24715041530462
2002,2.6966991095207686,215.60770114702956
2002,3.632925446736802,198.90185258967963
2002,3.0182141874525223,191.26051845257993
2002,3.991656155086363,187.0434270988996
2002,7.648236834089193,201.12134577968556
2002,-1.4652891243133128,193.98704415650883
2002,4.164161794785949,177.48028271252656
2002,5.979946162696429,194.81306350330215
2002,4.784474905837597,203.71215845117337
2002,7.416312676791259,200.83311550598907
2002,4.614980633426284,201.97619174163572
2002,1.6568862980668593,198.8720068174841
2002,3.2387623052461763,225.8013754702014
2002,3.5188647049198085,210.5546420011881
2002,11.1013297678806,203.97170064116156
2002,-0.19358164033221126,202.32037101417586
2002,7.747237923018269,182.18595369771344
2002,5.695785807505623,188.3065688856369
2002,4.490845102756515,206.1546698695029
2002,2.2223107064800214,204.9074517981015
2002,1.8215484349420077,205.11913585869945
2002,2.643572478661368,192.2354209005048
2002,2.0073768462239365,204.8661540285088
2002,6.649338928313883,183.71559102436132
2002,8.955882263545297,199.5760512164904
2002,4.236083409806565,199.3286206656721
2002,5.629535475691513,203.1363495634623
2002,4.482812077388685,191.08272470400144
2002,3.3598625766871053,223.16452883914175
2002,5.589238318919449,198.0642816357525
2002,0.8994542113505997,197.0833739599609
2002,3.545718297116304,191.84093368014945
2002,6.958921537514877,200.7396540159027
2002,3.9839990992478542,194.17557793938363
2002,2.1893996639765083,209.44532689881981
2002,8.281947239879246,187.85820336986995
2002,4.189198629070132,198.77571724649863
2002,7.3699998877071895,195.13317896184472
2002,6.1240680924286774,201.51500705542415
2002,4.420302927059195,201.74099979943549
2002,7.756372514325115,183.41728036484903
2002,4.290028562409716,204.9286347096526
2002,5.28088754922468,182.6600742794515
2002,9.156766824136799,180.79033815788608
2002,5.774701070597154,210.28210527500846
2002,3.331670402610054,180.2646342155125
2002,2.0404699184136748,206.58608566862875
2002,4.86759842782236,189.80496051712032
2002,1.932385415639803,207.9770109512029
2002,3.746489430460529,201.54255363731633
2002,3.054915134032264,209.34312595492614
2002,-0.040114566146493225,203.6463208293535
2002,1.0402253611439436,229.9783319069754
2002,8.349929664908363,209.21600745012023
2002,3.431013432635451,193.25228694299864
2002,3.753822538844405,197.31064640260195
2002,7.516963417334809,192.9794108504767
2002,3.066474892227964,180.45173117089215
2002,4.9867862045457,186.67559993265598
2002,3.4212700613682587,178.24134948263332
2002,2.7551971247958424,180.6144905672592
2002,-0.4488222168016005,199.36123326292758
2002,4.333816581559907,189.76520627059261
2002,5.578795962675326,187.79154641350254
2002,4.663282024286115,201.53106484211003
2002,8.866464488089246,209.7525933796144
2002,3.698105796177562,182.9679916320966
2002,3.0073713880638886,213.65996337809554
2002,8.846962032636156,177.78153421737974
2002,6.179615911253901,202.51288041643986
2002,3.242756695134562,184.88715557378765
2002,4.412402754231874,220.78580162150368
2002,5.316638761103645,218.86091069408974
2002,5.265107358561576,216.1890740463681
2002,7.164352032416529,197.62530512895103
2002,2.8623068139389334,220.4982800770286
2002,1.1053983433504309,214.66578303682553
2002,2.2844631327026566,214.42720787005615
2002,3.054991740856493,205.90688810415375
2002,3.7760380125591193,230.8741071644074
2002,3.0214628644145587,180.7673413104673
2002,2.002169999002352,173.9344844716739
2002,4.858428023142453,187.77331330189065
2002,9.369989698331661,194.13846909040103
2002,5.682593906214551,198.79498984733095
2002,3.432827932527891,193.09687352001797
2002,5.169695046964707,201.9669738280986
2002,2.1656425769406273,165.55958870936342
2002,7.97275364349523,182.28490616271418
2002,5.617837723774041,207.165146851585
2002,1.7751813004215542,215.32721047473683
2002,5.552847577647113,188.9239777410876
2002,7.175125557319479,192.9276398114723
2002,1.3540773197543574,185.38506089023628
2002,5.838361061713166,216.92064265813002
2002,7.215593129796851,183.42874286641188
2002,6.3867729406334535,171.51114919732345
2002,2.7336323397296276,181.56541296481223
2002,4.197601744262235,192.53718633819827
2002,8.503096402007586,229.2537519994439
2002,7.605121992324196,174.7375744842875
2002,2.4024026981104534,197.35233341734286
2002,6.847316299672926,221.5653256631548
2002,0.5228098977653222,216.46666828986145
2002,6.866592735380934,204.22385301750307
2002,5.102336944055007,210.54879036104268
2002,8.390929898891816,192.18037286437803
2002,3.9848501211555525,193.6174089049122
2002,6.952291126608212,182.9962630373542
2002,5.818517598816618,209.33370774123176
2002,4.823066092183393,211.83728795526392
2002,6.805833890622952,203.67079586210363
2002,3.9902393674183747,181.04766467130318
2002,3.7601046737681845,181.94215537797095
2002,4.075164579597526,222.5746987427391
2002,4.367305147093696,210.26676517628795
2002,7.97890604543917,200.7179366933351
2002,10.144037342404022,177.25349836692655
2002,6.990669410900715,179.0732365425333
2002,1.7609984352746495,199.1828706463071
2002,6.338810526029288,216.43410787775176
2002,8.166367935153643,175.61701677942904
2002,4.473443054319441,196.84286299129207
2002,5.735601308709761,188.4728844156561
2002,-1.8090253117290533,183.76629595778735
2002,5.211539224423118,204.67488281124048
2002,3.32426091845539,190.64666607419727
2002,6.357131709281385,198.17760124255082
2002,3.9048371290247332,205.3931309116315
2002,6.102156386597758,196.16836292065977
2002,0.132840557074684,207.21915798637767
2002,5.92023341345295,195.92197897704202
2002,4.926035017444138,204.0085286285434
2002,2.254942364655389,210.66893409615892
2002,3.0447093034707473,190.39033291848352
2002,4.2383636876342665,193.46522936329794
2002,3.8467752939573545,205.7003494823044
2002,0.570968293002629,192.2231162448958
2002,4.483735593178429,199.53075786445442
2002,7.614493863995095,188.47743487546597
2002,-1.6180485458767677,176.71264012255796
2002,4.887076412195595,190.81824618592694
2002,4.239066822859253,198.10519536754498
2002,3.22418833398116,201.05721559884864
2002,5.837736121696904,182.65207677640603
2002,7.671048775195501,188.60191430955186
2002,5.102410511589523,202.07150519781376
2002,5.596823346642215,207.91099690345408
2002,4.171296275646961,210.79041629133485
2002,4.8619413801647,173.15613648424477
2002,4.486898818274573,202.70339912467617
2002,5.469795777777094,216.5415836587493
2002,6.1914255750495295,182.7108483079106
2002,6.011976536843978,187.83933861345884
2002,7.713226792806529,212.8489713579454
2002,4.0642515168312245,194.7955764213029
2002,2.2220094469480403,187.65043646921492
2002,3.935963500267765,184.96866460160155
2002,4.873581015275372,185.87556382397077
2002,8.894367904258191,191.59954534742008
2002,2.550824463347116,184.22134516618306
2002,2.99128842572849,208.77290705478785
2002,7.435013010378254,194.9139257575354
2002,7.863779056763725,188.96147951697202
2002,6.335514270002543,206.39811648657965
2002,4.947968109899703,198.04569403232176
2002,7.346290504893257,219.05201868611772
2002,7.095370265847812,190.51387724911433
2002,5.414138266405269,178.0425492574855
2002,5.374211593041315,195.059042871567
2002,4.771006885750353,202.25588401694148
2002,4.088325836280195,210.2026647019627
2002,3.531603260776107,212.8958406122981
2002,8.2388644741294,238.42057462659272
