years,a,b
2001,5.3315450179393045,212.82254414650467
2001,2.269042107198853,200.65831557024083
2001,3.2256528802389464,200.08533922537524
2001,6.0036288330765135,190.55214772342867
2001,6.414268917262472,194.29481097084803
2001,3.1141446151126013,223.20196150484605
2001,5.825447613889246,208.09586742283827
2001,-0.9770559690179814,196.68530549064553
2001,7.4147099455464325,199.01153833539206
2001,5.675476013273469,198.93183399191653
2001,7.011711671186509,172.99056622206837
2001,6.083567326066508,206.2561887967807
2001,8.066327859042115,166.4544322870506
2001,8.583356872225723,219.95292758314483
2001,5.996214248300096,205.74491729499658
2001,6.6322390144384284,221.50367525050964
2001,9.51778751604638,198.54382546248343
2001,8.936395868373381,223.93060627049567
2001,2.1046641071019963,192.76313894382872
2001,9.210415376176794,235.09950631325307
2001,0.6602939353386441,170.0114870212503
2001,12.31900151779645,206.73201394333785
2001,2.7257540458487215,229.07362597322737
2001,3.4138508640357013,215.31937857011923
2001,5.426839930381855,228.1864884762482
2001,4.3733593049977415,209.20381559163133
2001,1.728574731980558,188.33784377528872
2001,3.122226241557983,188.1436711586819
2001,5.832165553568016,215.71539493391245
2001,2.137681615513716,193.5421293125806
2001,4.454731886746077,202.62114364584906
2001,4.763107163232181,220.61268339015533
2001,5.737836742171142,190.8532456740649
2001,2.3649433799925896,204.8060259990928
2001,5.841341117039163,189.49095933223336
2001,5.762266713523814,213.40693407782615
2001,5.116448605324675,183.97414327185862
2001,6.408212836276948,209.6969332629536
2001,3.1797834157632554,208.4058802544326
2001,3.3064941453432075,186.32430658026124
2001,9.494074798320648,181.0625417660506
2001,8.9797524808136,187.2762769465146
2001,6.241022707814861,179.57484015360168
2001,5.96248023680571,211.23619406716847
2001,7.456225385553378,150.2156772770467
2001,8.66725038015978,211.04694213539094
2001,2.8599554384525043,198.478304101227
2001,6.298298340205223,185.52969475660478
2001,2.619642036330245,231.1126432386622
2001,3.582286590205942,191.2611577442532
2001,4.629421777454827,178.4864768295003
2001,7.33189711211439,190.88691954309664
2001,0.40314306737231576,190.48217741860918
2001,9.47178947518954,222.48445166738583
2001,3.671794718524894,192.4114863325745
2001,6.457747520977938,204.4623043808295
2001,4.0394614684359675,176.42045775975157
2001,5.847335780119586,197.11480957460864
2001,1.3305220068688635,194.95345165485602
2001,2.8422267614140746,226.50246913236083
2001,3.2276376968782636,229.62117522185827
2001,2.7795322803767575,187.9583026022631
2001,6.769963911994905,197.25291283445284
2001,5.899612285505235,209.7798617363709
2001,2.530585551945245,207.03774166351488
2001,3.442657067928976,176.98925779897942
2001,10.29928340429521,196.54903602812487
2001,2.6261469938979607,195.00765975662958
2001,5.085793952276139,184.74757679870763
2001,9.391865068061481,204.69240560430472
2001,6.780969770064144,177.8132453585918
2001,5.264455343560915,173.7040386459983
2001,2.148461011638323,171.82433603256737
2001,7.025308289003742,189.79609969689704
2001,4.856926764512584,179.01046113757027
2001,7.061541617820262,193.14298085216785
