years,a,b
1990,5.252566971329783,197.13015589092296
1990,8.17151139477613,192.35018347030618
1990,6.487648986999919,191.6901398338564
1990,5.817844167494557,194.61237449263572
1990,5.540689765526384,201.44009336660054
1990,6.646697053114653,196.38013012163375
1990,10.391956583677405,208.20633026506727
1990,1.661136739834555,183.47464504708498
1990,2.783357850253592,173.93238624322387
1990,8.341537670420387,197.83624868905244
1990,4.5664929986472,164.27789681659345
1990,3.5655286956984544,212.11760945634506
1990,6.724003410398161,220.4240909468537
1990,4.724135511844876,204.13515190592307
1990,5.977248474490084,205.16073027523066
1990,4.735718252233224,196.11931640817414
1990,8.26820663929852,185.84516348403122
1990,4.15744403196955,196.6493305699343
1990,0.9968588326556942,188.79352199997405
1990,4.073129396073096,212.90870859353666
1990,3.968171186655848,197.47057755148597
1990,2.9943603132449446,209.8428014153573
1990,3.538827518780101,204.4766011487647
1990,4.488244137931365,164.80278562972074
1990,2.8005997457233525,182.73379844437935
1990,5.262016489067326,187.33745533488855
1990,3.4498444081678237,187.46890024987698
1990,7.678366344782354,220.94219513573086
1990,6.981456364498914,175.14135778002776
1990,1.961093341851261,209.91705898724626
1990,1.7173781824029937,210.71026553123215
1990,7.0347549181072635,196.03200466534454
1990,5.7161506615665125,206.69750652954752
1990,4.395851187756671,187.04265896977964
1990,2.4528656324180527,199.29669206453644
1990,-0.6395057062708869,200.47611252694608
1990,2.6410511384138324,190.70055065623384
1990,4.591552808269139,214.42004164095633
1990,7.361589709083418,217.6304005402999
1990,6.262500866593948,202.17738512300005
1990,9.73262769489799,218.9188954465612
1990,3.2783044315397167,184.77822747422303
1990,7.729529075149699,174.78638819543013
1990,2.9148503088223996,203.23300607397647
1990,4.269343284427766,211.83875520946134
1990,7.795991447437167,224.06107712818235
1990,5.937632089829591,179.79454042069761
1990,5.662906052762806,194.1219413799039
1990,4.002748476522345,178.49073602659794
1990,1.3773031686139117,186.25812492998577
1990,3.6541571887188917,194.3422415080777
1990,9.443044503182298,215.7510689825931
1990,5.462915418445621,186.3081317629084
1990,1.2868213917361255,208.69475340869297
1990,4.813799709094794,208.7625223003364
1990,5.4392533276206105,214.2617998916377
