years,a,b
1996,7.89729178574264,184.74994208802883
1996,10.201447858126489,177.6585567082089
1996,7.282539347225795,209.52792281346802
1996,5.512215989952965,188.98382207648444
1996,4.472541242482439,208.64699498251827
1996,7.2923201780182465,206.95189162396318
1996,0.3393323620071058,201.34030380375407
1996,4.927602817647563,209.85522756417924
1996,4.7395152431868555,243.19290249621145
1996,8.81630086482022,201.09884448957877
1996,4.898047382577454,197.85802855379362
1996,7.707857461317742,196.12209142530344
1996,3.774274229720529,185.7906041781355
1996,6.623857914271833,192.12197865374583
1996,8.058004187573278,191.76963735019717
1996,9.15066305254919,181.0482173798901
1996,5.852079020032176,231.05730907780034
1996,7.950898153017098,211.01043348306806
1996,3.072730046156776,210.28491965479424
1996,7.090395134180167,210.181657833968
1996,3.986514847691875,221.70034793194358
1996,5.418855064238228,188.36256323072132
1996,4.665706768534472,225.21055086531703
1996,5.901792288637188,193.33683798039627
1996,5.412452161836685,175.5768550704339
1996,2.831049718372219,203.8618020652837
1996,3.4036880061767585,236.29294584730164
1996,0.20090477193540757,177.21532210415202
1996,7.257408310392025,210.52471808701006
1996,1.7826309193935264,193.75954876161973
1996,7.255176378558052,202.18715338618455
1996,7.03911820719237,203.74362118357055
1996,8.636680073045246,203.1399756603202
1996,4.620094752170347,192.78579888525041
1996,4.867822944132612,224.00797172764993
1996,0.388505473277295,206.0922654585507
1996,6.271231836039696,193.5116217079637
1996,5.472556616266523,172.02819047348967
1996,4.375315003915754,222.66417578049848
1996,7.766861935864145,196.51414426184053
1996,6.5845527902709975,205.6207717440569
1996,3.526745558765187,214.69365034732698
1996,4.395229338150744,211.97763506691834
1996,7.136888634477897,182.58682816575975
1996,6.501120743269704,193.57419767333562
1996,9.68099880914344,240.4076090676158
1996,7.376526928653758,192.1339720761837
1996,5.335879291067555,217.3018576544734
1996,4.550317405799498,213.24003867814378
1996,0.9188317318425678,203.65998105723418
1996,2.616085160864898,229.02827559839514
1996,4.406181250310523,202.98001957713043
1996,3.1080019298854404,218.0901212018014
1996,9.41688721025595,202.3586538171298
1996,5.339396228728601,178.74663705109438
1996,4.931047713664961,222.43395669367212
1996,6.157994553304161,188.70724321017116
1996,0.4410941074926251,180.1393684020566
1996,7.671415051058164,206.90482310096445
1996,5.588025762486571,217.84085333097957
1996,1.8625378192595403,193.4621233818595
1996,2.5771851069065663,169.02223004542216
1996,2.3349189210671066,177.24156579656605
1996,6.50197581346386,206.3130804125675
1996,4.3717002318089495,215.43812757817696
1996,3.1067330575130025,188.903541736315
1996,1.8347544583483022,179.0183616493162
1996,5.373544972662431,200.70197648899563
1996,5.4097329755970565,195.22896049000795
1996,8.7228548231496,208.16934232018866
1996,2.839311202110274,189.18536948028338
1996,2.56549909619017,205.19993755109147
1996,2.6415690502443705,210.39341022774857
1996,6.249167446579601,187.49935344559233
1996,7.5147056848965725,188.67923286125813
1996,4.246965956424548,196.30702495863505
1996,2.229252704929588,215.80546643354518
1996,5.758420149336214,195.81758323095895
1996,3.4717736259975918,210.36495753697673
1996,6.379027224348508,208.11213931447415
1996,1.9389023427884728,190.325137158398
1996,5.882564550466226,201.16307586191772
1996,5.861879137274302,198.96107226586773
1996,6.461028591282572,209.6304018202503
1996,2.489315453852497,205.21766954337838
1996,4.885273655100075,191.95032185367359
1996,6.505312163743941,200.00728110542718
1996,-0.14755377912228873,210.5633714320845
1996,5.533102183627547,175.0214741923686
1996,6.798329765397574,186.80747785213725
1996,3.4585551601400564,181.95152937354337
1996,7.169264779827392,195.12719935857402
1996,7.537120659714397,192.50288102734942
1996,1.2941328371934144,192.3086407537596
1996,6.239949026366898,218.66558041938387
1996,6.4802508557544005,208.25242512158079
1996,6.533381452108764,220.34291828175046
1996,7.978089138419326,210.04945961074924
1996,4.012082635034298,200.2304349451752
1996,2.7539503187658605,186.07011326358338
1996,1.5218091063987726,184.43694225719634
1996,9.186963619867758,200.7181430103392
1996,8.162963573712242,206.75894283959286
1996,1.7481740574652176,208.69395343915147
1996,2.617570445920809,194.48471876755906
1996,4.130469109853626,182.80495188585826
1996,7.0246792229460535,194.05229307528867
1996,6.301917245076458,190.03585693458155
1996,5.470281346541577,223.47504078595728
1996,5.9329438067568985,226.2644150342233
1996,3.1527071916772202,204.62306436730188
1996,3.6888150091266954,209.04336089259718
1996,6.64874374519526,189.43918554827295
1996,7.999119064328692,205.89947041938868
1996,-0.5195671104624697,166.41478812716633
1996,3.9942784335868815,239.2668388220384
1996,2.3534242253298325,188.9154231747139
1996,6.001357932374899,192.95171350638148
1996,4.736015435659278,196.0142353808947
1996,3.5773246680280986,187.76612272792153
1996,4.3435900403976575,188.9496119187509
1996,-0.3624130397941938,203.7043207169758
1996,1.4183439683507553,196.98198698074833
1996,7.196895669476982,204.715570194239
1996,2.3806048199369516,195.51501744487123
1996,5.0408125278332525,193.22519093865336
1996,5.606803946802301,204.97686595851627
1996,2.4236805491864537,187.66448531782328
1996,5.399112579960599,221.62189924333723
1996,5.137268774713588,206.48448422529515
1996,7.30041554604299,196.63610288444357
1996,2.825753742021405,206.29740415653862
1996,3.1518728718644353,172.37062899598632
1996,5.140881559514319,206.61593395590293
1996,4.722026237586978,176.1443936721521
1996,-1.2958155676272423,215.31597731138885
1996,6.092187858488019,200.53493292456662
1996,5.194342246425905,191.4077838982537
1996,5.814273676642877,183.62841999335473
1996,-1.2212592574701553,202.42311174349453
1996,9.68198223828471,214.51608047294212
1996,9.157042671208163,200.50394082236096
1996,6.6934555657315595,188.3202806915706
1996,2.4434467373231894,195.24833746695467
1996,5.455371522824545,205.53452916379248
1996,8.349547681043177,209.08908041082825
1996,6.87486102336974,194.92397454913785
1996,3.124215543994336,192.40838472473578
1996,2.9550363460239533,198.0015377627014
1996,5.409378132867939,172.92961291543287
1996,7.380603239424623,198.7234256773159
1996,6.684915431638662,192.60722474646795
1996,7.768431724494106,190.48417062813772
1996,5.455831712143169,208.51868015020116
1996,3.243837504297321,208.99262470189268
1996,4.391193100827034,217.22825518010234
1996,7.26391701382177,196.34567989952646
1996,-0.15226834496077313,202.8783397067466
1996,2.5727015012456746,211.2927272246192
1996,5.778571793738194,225.74704974102337
1996,3.807901647348033,226.98998303886174
1996,7.200216080955187,185.56599313932924
1996,8.122067681039885,231.86949950216794
1996,2.7251899088833174,175.60740993868026
1996,3.7235621506199763,186.82313726879366
1996,5.560045671489239,184.27059217595982
1996,4.044629349398013,204.47026401387717
1996,8.419377752263635,201.4118551618603
1996,9.827992263544207,202.44449688645665
1996,6.470442318872649,197.92088649720088
1996,4.917653729730744,204.47805536521773
1996,4.564635630518443,198.8324320786508
1996,-2.162586499695424,196.33280910471709
1996,5.651936015294006,196.85397576658144
1996,2.3471591330829344,220.02355615494892
1996,4.840848315832466,208.52499768020067
1996,-3.118785403595261,220.89363895717344
1996,2.1541060281589934,178.39377497228233
1996,1.1505750469899128,190.33505632203617
1996,2.312093463561065,184.3915974225734
1996,7.521875827225664,189.3178118560718
1996,8.822236042179465,188.1598497065989
1996,3.392132357490599,205.88197909265955
1996,3.9590381589892587,197.52476875246094
1996,6.729230295584431,215.31306212465432
1996,0.5089967422679367,203.91010403785788
1996,5.602152025220782,199.90388020461177
1996,8.969831133063249,200.74621030758922
1996,4.4373990990265755,212.34814317175992
1996,5.492747509775934,236.12281720147016
1996,5.954339362765901,193.52975614609983
1996,8.286483315027493,228.73969625141748
1996,1.617358294141233,189.63016957746643
1996,5.704993499966178,214.89468513752536
1996,2.4705632871497936,178.64998114830001
1996,9.481265801392183,197.42002614634487
1996,8.23373697016575,208.87483254113096
1996,4.748219432340745,214.3658680034862
1996,4.544744176312952,184.9513812041454
1996,3.5404840994178417,202.36152026518656
