years,a,b
1998,5.2602366339150715,189.60683773564784
1998,2.8378695115195014,183.85229544761452
1998,4.806218548797999,237.59657067935075
1998,5.7916909587063845,200.89018653506787
1998,5.9693895870294345,195.65910411885602
1998,7.005173585110409,179.5260249242484
1998,3.488485893344029,205.7325236210245
1998,7.205913242905364,210.69579843352724
1998,5.983081203628936,189.35559156122594
1998,3.9586135798178432,213.36398903241547
1998,7.31020378561932,198.32698119388593
1998,5.046171680500538,201.35301677674508
1998,8.58287667853995,214.19916797405142
1998,3.0652958388645137,206.32203320438296
1998,7.646834405311797,187.18946171266123
1998,3.20051570239218,229.45940765627228
1998,6.240698823997603,196.99392494393754
1998,2.771681869005495,194.29865905366464
1998,2.307036737710721,205.69449551012522
1998,5.69092537630855,216.45611693570788
1998,2.8541093344035104,191.56739830322832
1998,4.934054827547761,211.55783574173375
1998,3.471250075515573,212.50980609438315
1998,2.344984727310747,198.86364536497524
1998,9.101317637380252,200.44597797188933
1998,4.544262025382615,215.16574545536935
1998,7.889187256516895,198.40906557237432
1998,11.08004203580883,184.23449744672297
1998,6.311694555559686,200.5203050536959
1998,5.1966446258739545,200.3868942842337
1998,1.5741592368417319,187.56512951284319
1998,6.676206790514085,191.28049197002647
1998,10.305902359959573,186.07114475039012
1998,2.08834236607748,216.19742477074453
1998,7.7177227077047394,190.89557150495747
1998,6.317798998648527,207.53076595904807
1998,5.811960782293087,206.48647893029963
1998,5.518770375138067,210.97510403110917
1998,5.582825380531988,203.36591017019367
1998,5.924611149212415,213.97761889219402
1998,6.397951910268453,190.62900651829113
1998,5.529805850428978,188.251486405807
1998,7.37781539268591,191.70076470986692
1998,0.2810798406430255,185.5483805335818
1998,3.0160007044971637,216.8381925341801
1998,8.060181392608186,195.762298005723
1998,2.9581115643667837,193.1400618394105
1998,1.9905963249009435,197.3705718603933
1998,7.205429580723232,195.34215422304348
1998,4.607035758701411,221.84586304324694
1998,4.3688568437412805,192.60471579436168
1998,4.6298660128946585,186.82592089387222
1998,4.178857929062377,204.59104329252128
1998,8.2254741631732209,199.90931478350166
1998,1.821551985529652,184.100224597706
1998,5.339009232314054,221.17474432414016
1998,5.5771840095022664,210.39561728907722
1998,4.765859137551312,195.95021854550268
1998,1.648642877686167,187.9553578122538
1998,4.8808855340326796,205.9871618830543
1998,9.451024723461241,217.62057593891475
1998,6.208429001935143,201.56257859330967
1998,4.647584320899132,214.1175849720894
1998,4.068271561506546,189.69452655239462
1998,5.391101989168172,189.88743133483786
1998,11.453937682460127,207.53784746493986
1998,3.5086762351933847,183.892237992429
1998,8.185541409827806,191.3313181172999
1998,6.571993483515885,207.4436360029944
1998,6.437863892435017,209.3274409079814
1998,5.644669084787949,205.27718829992756
1998,3.065608752559603,220.20879215430352
1998,7.724848530941019,205.22440830126834
1998,8.511788946061301,232.37754685189088
1998,2.1417568864946235,198.39650459309118
1998,7.0429058188724,195.31719006366512
1998,3.0834706590589382,217.37935927492435
1998,5.0424317028998775,219.486810782387
1998,9.893201695610486,211.4489956583868
1998,6.8054499317751205,191.31159455953386
1998,5.635226506964741,217.36718533773376
1998,2.915022389848188,161.37239263474646
1998,4.061658878541141,199.2329526527991
1998,6.721338488863758,165.2350113019125
1998,0.24374038517241292,194.34946076516954
1998,4.828509911589623,224.3166365265019
1998,3.6258035013008367,215.82461485719978
1998,8.450682491071756,191.1912527018927
1998,0.4177457932915978,181.36921957719412
1998,4.050696601422995,209.5024042692262
1998,6.793665955818014,201.51755409390955
1998,2.4666953580512807,188.29090832190732
1998,6.753253603363516,216.36041577447028
1998,6.8331385135331235,189.24274839077995
1998,8.648546560421199,177.93521846570525
1998,0.3158070867814571,213.10325131001113
1998,4.3166730839717555,211.36416497838798
1998,5.898544892451282,165.99687793508232
1998,5.412398408762315,196.983695451452
1998,8.74110749877163,211.72199975792682
1998,11.165603924457706,213.18314467329517
1998,5.929741122335599,212.04789558619066
1998,2.0396510588809176,211.5144870856323
1998,3.1221534942043263,172.56945627309014
1998,8.591347461559678,211.46612041469282
1998,6.711527307001089,218.47958861596214
1998,3.3199243878534195,175.62070162690964
1998,4.568422281614897,211.10399811536973
1998,2.2260719351638283,201.4275086546829
1998,-0.2725025104189154,195.41868645548806
1998,6.628374845794167,194.64314732098822
